nMsg,Date,Time
8502,30-09-2013,21:17:20
8503,30-09-2013,21:17:20
8504,30-09-2013,21:17:20
8505,30-09-2013,21:17:20
8506,30-09-2013,21:17:21
8507,30-09-2013,21:17:21
8508,30-09-2013,21:17:21
8509,30-09-2013,21:17:21
8510,30-09-2013,21:17:21
8511,30-09-2013,21:17:22
8512,30-09-2013,21:17:22
8513,30-09-2013,21:17:22
8514,30-09-2013,21:17:23
8515,30-09-2013,21:17:23
8516,30-09-2013,21:17:23
8517,30-09-2013,21:17:23
8518,30-09-2013,21:17:24
8519,30-09-2013,21:17:24
8520,30-09-2013,21:17:24
8521,30-09-2013,21:17:24
8522,30-09-2013,21:17:27
8523,30-09-2013,21:17:33
8524,30-09-2013,21:17:34
8525,30-09-2013,21:17:35
8526,30-09-2013,21:17:35
8527,30-09-2013,21:17:35
8528,30-09-2013,21:17:35
8529,30-09-2013,21:17:36
8530,30-09-2013,21:17:36
8531,30-09-2013,21:17:36
8532,30-09-2013,21:17:36
8533,30-09-2013,21:17:37
8534,30-09-2013,21:17:37
8535,30-09-2013,21:17:37
8536,30-09-2013,21:17:37
8537,30-09-2013,21:17:37
8538,30-09-2013,21:17:38
8539,30-09-2013,21:17:38
8540,30-09-2013,21:17:38
8541,30-09-2013,21:17:39
8542,30-09-2013,21:17:39
8543,30-09-2013,21:17:39
8544,30-09-2013,21:17:39
8545,30-09-2013,21:17:39
8546,30-09-2013,21:17:42
8547,30-09-2013,21:17:47
8548,30-09-2013,21:17:49
8549,30-09-2013,21:17:50
8550,30-09-2013,21:17:50
8551,30-09-2013,21:17:50
8552,30-09-2013,21:17:50
8553,30-09-2013,21:17:51
8554,30-09-2013,21:17:51
8555,30-09-2013,21:17:51
8556,30-09-2013,21:17:51
8557,30-09-2013,21:17:52
8558,30-09-2013,21:17:52
8559,30-09-2013,21:17:52
8560,30-09-2013,21:17:52
8561,30-09-2013,21:17:53
8562,30-09-2013,21:17:53
8563,30-09-2013,21:17:53
8564,30-09-2013,21:17:53
8565,30-09-2013,21:17:53
8566,30-09-2013,21:17:54
8567,30-09-2013,21:17:54
8568,30-09-2013,21:17:54
8569,30-09-2013,21:17:55
8570,30-09-2013,21:17:55
8571,30-09-2013,21:17:55
8572,30-09-2013,21:17:55
8573,30-09-2013,21:17:55
8574,30-09-2013,21:17:55
8575,30-09-2013,21:17:56
8576,30-09-2013,21:17:56
8577,30-09-2013,21:17:59
8578,30-09-2013,21:18:05
8579,30-09-2013,21:18:06
8580,30-09-2013,21:18:06
8581,30-09-2013,21:18:07
8582,30-09-2013,21:18:07
8583,30-09-2013,21:18:07
8584,30-09-2013,21:18:07
8585,30-09-2013,21:18:07
8586,30-09-2013,21:18:07
8587,30-09-2013,21:18:08
8588,30-09-2013,21:18:08
8589,30-09-2013,21:18:09
8590,30-09-2013,21:18:09
8591,30-09-2013,21:18:09
8592,30-09-2013,21:18:10
8593,30-09-2013,21:18:10
8594,30-09-2013,21:18:10
8595,30-09-2013,21:18:11
8596,30-09-2013,21:18:11
8597,30-09-2013,21:18:11
8598,30-09-2013,21:18:11
8599,30-09-2013,21:18:11
8600,30-09-2013,21:18:12
8601,30-09-2013,21:18:12
8602,30-09-2013,21:18:12
8603,30-09-2013,21:18:13
8604,30-09-2013,21:18:16
8605,30-09-2013,21:18:21
8606,30-09-2013,21:18:22
8607,30-09-2013,21:18:22
8608,30-09-2013,21:18:23
8609,30-09-2013,21:18:23
8610,30-09-2013,21:18:23
8611,30-09-2013,21:18:24
8612,30-09-2013,21:18:24
8613,30-09-2013,21:18:24
8614,30-09-2013,21:18:25
8615,30-09-2013,21:18:25
8616,30-09-2013,21:18:25
8617,30-09-2013,21:18:25
8618,30-09-2013,21:18:26
8619,30-09-2013,21:18:26
8620,30-09-2013,21:18:26
8621,30-09-2013,21:18:27
8622,30-09-2013,21:18:27
8623,30-09-2013,21:18:27
8624,30-09-2013,21:18:27
8625,30-09-2013,21:18:28
8626,30-09-2013,21:18:28
8627,30-09-2013,21:18:28
8628,30-09-2013,21:18:28
8629,30-09-2013,21:18:28
8630,30-09-2013,21:18:29
8631,30-09-2013,21:18:29
8632,30-09-2013,21:18:29
8633,30-09-2013,21:18:29
8634,30-09-2013,21:18:32
8635,30-09-2013,21:18:36
8636,30-09-2013,21:18:38
8637,30-09-2013,21:18:39
8638,30-09-2013,21:18:39
8639,30-09-2013,21:18:40
8640,30-09-2013,21:18:40
8641,30-09-2013,21:18:40
8642,30-09-2013,21:18:40
8643,30-09-2013,21:18:40
8644,30-09-2013,21:18:41
8645,30-09-2013,21:18:41
8646,30-09-2013,21:18:41
8647,30-09-2013,21:18:41
8648,30-09-2013,21:18:42
8649,30-09-2013,21:18:42
8650,30-09-2013,21:18:42
8651,30-09-2013,21:18:42
8652,30-09-2013,21:18:42
8653,30-09-2013,21:18:43
8654,30-09-2013,21:18:43
8655,30-09-2013,21:18:43
8656,30-09-2013,21:18:43
8657,30-09-2013,21:18:43
8658,30-09-2013,21:18:44
8659,30-09-2013,21:18:44
8660,30-09-2013,21:18:44
8661,30-09-2013,21:18:44
8662,30-09-2013,21:18:44
8663,30-09-2013,21:18:45
8664,30-09-2013,21:18:45
8665,30-09-2013,21:18:45
8666,30-09-2013,21:18:49
8667,30-09-2013,21:18:54
8668,30-09-2013,21:18:54
8669,30-09-2013,21:18:55
8670,30-09-2013,21:18:55
8671,30-09-2013,21:18:56
8672,30-09-2013,21:18:56
8673,30-09-2013,21:18:56
8674,30-09-2013,21:18:56
8675,30-09-2013,21:18:57
8676,30-09-2013,21:18:57
8677,30-09-2013,21:18:57
8678,30-09-2013,21:18:58
8679,30-09-2013,21:18:58
8680,30-09-2013,21:18:58
8681,30-09-2013,21:18:59
8682,30-09-2013,21:18:59
8683,30-09-2013,21:18:59
8684,30-09-2013,21:18:59
8685,30-09-2013,21:18:59
8686,30-09-2013,21:19:00
8687,30-09-2013,21:19:00
8688,30-09-2013,21:19:00
8689,30-09-2013,21:19:00
8690,30-09-2013,21:19:01
8691,30-09-2013,21:19:01
8692,30-09-2013,21:19:01
8693,30-09-2013,21:19:01
8694,30-09-2013,21:19:01
8695,30-09-2013,21:19:05
8696,30-09-2013,21:19:10
8697,30-09-2013,21:19:11
8698,30-09-2013,21:19:11
8699,30-09-2013,21:19:12
8700,30-09-2013,21:19:12
8701,30-09-2013,21:19:12
8702,30-09-2013,21:19:13
8703,30-09-2013,21:19:13
8704,30-09-2013,21:19:13
8705,30-09-2013,21:19:13
8706,30-09-2013,21:19:13
8707,30-09-2013,21:19:14
8708,30-09-2013,21:19:14
8709,30-09-2013,21:19:14
8710,30-09-2013,21:19:15
8711,30-09-2013,21:19:15
8712,30-09-2013,21:19:15
8713,30-09-2013,21:19:15
8714,30-09-2013,21:19:15
8715,30-09-2013,21:19:16
8716,30-09-2013,21:19:16
8717,30-09-2013,21:19:16
8718,30-09-2013,21:19:16
8719,30-09-2013,21:19:16
8720,30-09-2013,21:19:17
8721,30-09-2013,21:19:17
8722,30-09-2013,21:19:19
8723,30-09-2013,21:19:22
8724,30-09-2013,21:19:27
8725,30-09-2013,21:19:27
8726,30-09-2013,21:19:28
8727,30-09-2013,21:19:28
8728,30-09-2013,21:19:28
8729,30-09-2013,21:19:29
8730,30-09-2013,21:19:29
8731,30-09-2013,21:19:29
8732,30-09-2013,21:19:29
8733,30-09-2013,21:19:29
8734,30-09-2013,21:19:30
8735,30-09-2013,21:19:30
8736,30-09-2013,21:19:30
8737,30-09-2013,21:19:30
8738,30-09-2013,21:19:31
8739,30-09-2013,21:19:31
8740,30-09-2013,21:19:31
8741,30-09-2013,21:19:31
8742,30-09-2013,21:19:32
8743,30-09-2013,21:19:32
8744,30-09-2013,21:19:32
8745,30-09-2013,21:19:32
8746,30-09-2013,21:19:33
8747,30-09-2013,21:19:33
8748,30-09-2013,21:19:33
8749,30-09-2013,21:19:34
8750,30-09-2013,21:19:34
8751,30-09-2013,21:19:38
8752,30-09-2013,21:19:43
8753,30-09-2013,21:19:43
8754,30-09-2013,21:19:44
8755,30-09-2013,21:19:44
8756,30-09-2013,21:19:45
8757,30-09-2013,21:19:45
8758,30-09-2013,21:19:45
8759,30-09-2013,21:19:45
8760,30-09-2013,21:19:46
8761,30-09-2013,21:19:46
8762,30-09-2013,21:19:46
8763,30-09-2013,21:19:46
8764,30-09-2013,21:19:46
8765,30-09-2013,21:19:47
8766,30-09-2013,21:19:47
8767,30-09-2013,21:19:47
8768,30-09-2013,21:19:47
8769,30-09-2013,21:19:48
8770,30-09-2013,21:19:48
8771,30-09-2013,21:19:48
8772,30-09-2013,21:19:49
8773,30-09-2013,21:19:49
8774,30-09-2013,21:19:49
8775,30-09-2013,21:19:50
8776,30-09-2013,21:19:52
8777,30-09-2013,21:19:55
8778,30-09-2013,21:19:59
8779,30-09-2013,21:19:59
8780,30-09-2013,21:20:00
8781,30-09-2013,21:20:00
8782,30-09-2013,21:20:00
8783,30-09-2013,21:20:01
8784,30-09-2013,21:20:01
8785,30-09-2013,21:20:01
8786,30-09-2013,21:20:01
8787,30-09-2013,21:20:01
8788,30-09-2013,21:20:02
8789,30-09-2013,21:20:02
8790,30-09-2013,21:20:02
8791,30-09-2013,21:20:03
8792,30-09-2013,21:20:03
8793,30-09-2013,21:20:03
8794,30-09-2013,21:20:03
8795,30-09-2013,21:20:03
8796,30-09-2013,21:20:04
8797,30-09-2013,21:20:04
8798,30-09-2013,21:20:04
8799,30-09-2013,21:20:04
8800,30-09-2013,21:20:04
8801,30-09-2013,21:20:05
8802,30-09-2013,21:20:06
8803,30-09-2013,21:20:10
8804,30-09-2013,21:20:14
8805,30-09-2013,21:20:15
8806,30-09-2013,21:20:15
8807,30-09-2013,21:20:16
8808,30-09-2013,21:20:16
8809,30-09-2013,21:20:16
8810,30-09-2013,21:20:16
8811,30-09-2013,21:20:16
8812,30-09-2013,21:20:17
8813,30-09-2013,21:20:17
8814,30-09-2013,21:20:17
8815,30-09-2013,21:20:17
8816,30-09-2013,21:20:17
8817,30-09-2013,21:20:18
8818,30-09-2013,21:20:18
8819,30-09-2013,21:20:18
8820,30-09-2013,21:20:19
8821,30-09-2013,21:20:19
8822,30-09-2013,21:20:19
8823,30-09-2013,21:20:19
8824,30-09-2013,21:20:19
8825,30-09-2013,21:20:20
8826,30-09-2013,21:20:20
8827,30-09-2013,21:20:20
8828,30-09-2013,21:20:22
8829,30-09-2013,21:20:26
8830,30-09-2013,21:20:30
8831,30-09-2013,21:20:30
8832,30-09-2013,21:20:31
8833,30-09-2013,21:20:31
8834,30-09-2013,21:20:31
8835,30-09-2013,21:20:31
8836,30-09-2013,21:20:32
8837,30-09-2013,21:20:32
8838,30-09-2013,21:20:32
8839,30-09-2013,21:20:32
8840,30-09-2013,21:20:33
8841,30-09-2013,21:20:33
8842,30-09-2013,21:20:33
8843,30-09-2013,21:20:33
8844,30-09-2013,21:20:33
8845,30-09-2013,21:20:34
8846,30-09-2013,21:20:34
8847,30-09-2013,21:20:34
8848,30-09-2013,21:20:34
8849,30-09-2013,21:20:35
8850,30-09-2013,21:20:35
8851,30-09-2013,21:20:35
8852,30-09-2013,21:20:35
8853,30-09-2013,21:20:35
8854,30-09-2013,21:20:35
8855,30-09-2013,21:20:36
8856,30-09-2013,21:20:36
8857,30-09-2013,21:20:36
8858,30-09-2013,21:20:36
8859,30-09-2013,21:20:37
8860,30-09-2013,21:20:37
8861,30-09-2013,21:20:37
8862,30-09-2013,21:20:37
8863,30-09-2013,21:20:37
8864,30-09-2013,21:20:41
8865,30-09-2013,21:20:46
8866,30-09-2013,21:20:47
8867,30-09-2013,21:20:48
8868,30-09-2013,21:20:48
8869,30-09-2013,21:20:48
8870,30-09-2013,21:20:49
8871,30-09-2013,21:20:49
8872,30-09-2013,21:20:49
8873,30-09-2013,21:20:49
8874,30-09-2013,21:20:50
8875,30-09-2013,21:20:50
8876,30-09-2013,21:20:50
8877,30-09-2013,21:20:50
8878,30-09-2013,21:20:50
8879,30-09-2013,21:20:51
8880,30-09-2013,21:20:51
8881,30-09-2013,21:20:51
8882,30-09-2013,21:20:51
8883,30-09-2013,21:20:51
8884,30-09-2013,21:20:52
8885,30-09-2013,21:20:52
8886,30-09-2013,21:20:52
8887,30-09-2013,21:20:52
8888,30-09-2013,21:20:53
8889,30-09-2013,21:20:53
8890,30-09-2013,21:20:53
8891,30-09-2013,21:20:53
8892,30-09-2013,21:20:53
8893,30-09-2013,21:20:54
8894,30-09-2013,21:20:54
8895,30-09-2013,21:20:55
8896,30-09-2013,21:20:59
8897,30-09-2013,21:21:03
8898,30-09-2013,21:21:04
8899,30-09-2013,21:21:05
8900,30-09-2013,21:21:05
8901,30-09-2013,21:21:05
8902,30-09-2013,21:21:05
8903,30-09-2013,21:21:05
8904,30-09-2013,21:21:06
8905,30-09-2013,21:21:06
8906,30-09-2013,21:21:06
8907,30-09-2013,21:21:07
8908,30-09-2013,21:21:07
8909,30-09-2013,21:21:08
8910,30-09-2013,21:21:08
8911,30-09-2013,21:21:08
8912,30-09-2013,21:21:08
8913,30-09-2013,21:21:08
8914,30-09-2013,21:21:09
8915,30-09-2013,21:21:09
8916,30-09-2013,21:21:09
8917,30-09-2013,21:21:09
8918,30-09-2013,21:21:10
8919,30-09-2013,21:21:10
8920,30-09-2013,21:21:13
8921,30-09-2013,21:21:16
8922,30-09-2013,21:21:20
8923,30-09-2013,21:21:20
8924,30-09-2013,21:21:20
8925,30-09-2013,21:21:21
8926,30-09-2013,21:21:21
8927,30-09-2013,21:21:21
8928,30-09-2013,21:21:21
8929,30-09-2013,21:21:22
8930,30-09-2013,21:21:22
8931,30-09-2013,21:21:22
8932,30-09-2013,21:21:22
8933,30-09-2013,21:21:23
8934,30-09-2013,21:21:23
8935,30-09-2013,21:21:23
8936,30-09-2013,21:21:23
8937,30-09-2013,21:21:24
8938,30-09-2013,21:21:24
8939,30-09-2013,21:21:24
8940,30-09-2013,21:21:25
8941,30-09-2013,21:21:25
8942,30-09-2013,21:21:26
8943,30-09-2013,21:21:26
8944,30-09-2013,21:21:26
8945,30-09-2013,21:21:26
8946,30-09-2013,21:21:27
8947,30-09-2013,21:21:27
8948,30-09-2013,21:21:27
8949,30-09-2013,21:21:28
8950,30-09-2013,21:21:31
8951,30-09-2013,21:21:37
8952,30-09-2013,21:21:37
8953,30-09-2013,21:21:38
8954,30-09-2013,21:21:38
8955,30-09-2013,21:21:38
8956,30-09-2013,21:21:39
8957,30-09-2013,21:21:41
8958,30-09-2013,21:21:41
8959,30-09-2013,21:21:41
8960,30-09-2013,21:21:41
8961,30-09-2013,21:21:42
8962,30-09-2013,21:21:42
8963,30-09-2013,21:21:42
8964,30-09-2013,21:21:42
8965,30-09-2013,21:21:43
8966,30-09-2013,21:21:43
8967,30-09-2013,21:21:43
8968,30-09-2013,21:21:43
8969,30-09-2013,21:21:44
8970,30-09-2013,21:21:44
8971,30-09-2013,21:21:47
8972,30-09-2013,21:21:53
8973,30-09-2013,21:21:53
8974,30-09-2013,21:21:54
8975,30-09-2013,21:21:54
8976,30-09-2013,21:21:54
8977,30-09-2013,21:21:55
8978,30-09-2013,21:21:55
8979,30-09-2013,21:21:55
8980,30-09-2013,21:21:55
8981,30-09-2013,21:21:56
8982,30-09-2013,21:21:56
8983,30-09-2013,21:21:56
8984,30-09-2013,21:21:56
8985,30-09-2013,21:21:57
8986,30-09-2013,21:21:57
8987,30-09-2013,21:21:57
8988,30-09-2013,21:21:58
8989,30-09-2013,21:21:58
8990,30-09-2013,21:21:58
8991,30-09-2013,21:21:58
8992,30-09-2013,21:21:58
8993,30-09-2013,21:21:58
8994,30-09-2013,21:21:59
8995,30-09-2013,21:21:59
8996,30-09-2013,21:21:59
8997,30-09-2013,21:21:59
8998,30-09-2013,21:21:59
8999,30-09-2013,21:22:00
9000,30-09-2013,21:22:00
9001,30-09-2013,21:22:00
9002,30-09-2013,21:22:00
9003,30-09-2013,21:22:00
9004,30-09-2013,21:22:01
9005,30-09-2013,21:22:01
9006,30-09-2013,21:22:05
9007,30-09-2013,21:22:10
9008,30-09-2013,21:22:10
9009,30-09-2013,21:22:11
9010,30-09-2013,21:22:11
9011,30-09-2013,21:22:12
9012,30-09-2013,21:22:12
9013,30-09-2013,21:22:12
9014,30-09-2013,21:22:12
9015,30-09-2013,21:22:12
9016,30-09-2013,21:22:12
9017,30-09-2013,21:22:13
9018,30-09-2013,21:22:13
9019,30-09-2013,21:22:13
9020,30-09-2013,21:22:13
9021,30-09-2013,21:22:14
9022,30-09-2013,21:22:14
9023,30-09-2013,21:22:15
9024,30-09-2013,21:22:15
9025,30-09-2013,21:22:15
9026,30-09-2013,21:22:15
9027,30-09-2013,21:22:15
9028,30-09-2013,21:22:16
9029,30-09-2013,21:22:16
9030,30-09-2013,21:22:16
9031,30-09-2013,21:22:16
9032,30-09-2013,21:22:17
9033,30-09-2013,21:22:17
9034,30-09-2013,21:22:17
9035,30-09-2013,21:22:18
9036,30-09-2013,21:22:23
9037,30-09-2013,21:22:27
9038,30-09-2013,21:22:27
9039,30-09-2013,21:22:27
9040,30-09-2013,21:22:28
9041,30-09-2013,21:22:28
9042,30-09-2013,21:22:28
9043,30-09-2013,21:22:29
9044,30-09-2013,21:22:29
9045,30-09-2013,21:22:29
9046,30-09-2013,21:22:29
9047,30-09-2013,21:22:29
9048,30-09-2013,21:22:29
9049,30-09-2013,21:22:30
9050,30-09-2013,21:22:30
9051,30-09-2013,21:22:31
9052,30-09-2013,21:22:31
9053,30-09-2013,21:22:31
9054,30-09-2013,21:22:31
9055,30-09-2013,21:22:32
9056,30-09-2013,21:22:32
9057,30-09-2013,21:22:32
9058,30-09-2013,21:22:32
9059,30-09-2013,21:22:32
9060,30-09-2013,21:22:33
9061,30-09-2013,21:22:33
9062,30-09-2013,21:22:33
9063,30-09-2013,21:22:33
9064,30-09-2013,21:22:33
9065,30-09-2013,21:22:34
9066,30-09-2013,21:22:34
9067,30-09-2013,21:22:38
9068,30-09-2013,21:22:43
9069,30-09-2013,21:22:43
9070,30-09-2013,21:22:44
9071,30-09-2013,21:22:45
9072,30-09-2013,21:22:45
9073,30-09-2013,21:22:45
9074,30-09-2013,21:22:45
9075,30-09-2013,21:22:45
9076,30-09-2013,21:22:46
9077,30-09-2013,21:22:46
9078,30-09-2013,21:22:46
9079,30-09-2013,21:22:46
9080,30-09-2013,21:22:46
9081,30-09-2013,21:22:47
9082,30-09-2013,21:22:47
9083,30-09-2013,21:22:47
9084,30-09-2013,21:22:48
9085,30-09-2013,21:22:48
9086,30-09-2013,21:22:48
9087,30-09-2013,21:22:48
9088,30-09-2013,21:22:49
9089,30-09-2013,21:22:49
9090,30-09-2013,21:22:49
9091,30-09-2013,21:22:50
9092,30-09-2013,21:22:50
9093,30-09-2013,21:22:51
9094,30-09-2013,21:22:54
9095,30-09-2013,21:23:00
9096,30-09-2013,21:23:00
9097,30-09-2013,21:23:01
9098,30-09-2013,21:23:01
9099,30-09-2013,21:23:01
9100,30-09-2013,21:23:01
9101,30-09-2013,21:23:02
9102,30-09-2013,21:23:02
9103,30-09-2013,21:23:02
9104,30-09-2013,21:23:02
9105,30-09-2013,21:23:03
9106,30-09-2013,21:23:03
9107,30-09-2013,21:23:03
9108,30-09-2013,21:23:03
9109,30-09-2013,21:23:03
9110,30-09-2013,21:23:04
9111,30-09-2013,21:23:04
9112,30-09-2013,21:23:04
9113,30-09-2013,21:23:04
9114,30-09-2013,21:23:04
9115,30-09-2013,21:23:05
9116,30-09-2013,21:23:05
9117,30-09-2013,21:23:05
9118,30-09-2013,21:23:05
9119,30-09-2013,21:23:05
9120,30-09-2013,21:23:08
9121,30-09-2013,21:23:12
9122,30-09-2013,21:23:15
9123,30-09-2013,21:23:15
9124,30-09-2013,21:23:16
9125,30-09-2013,21:23:16
9126,30-09-2013,21:23:17
9127,30-09-2013,21:23:17
9128,30-09-2013,21:23:17
9129,30-09-2013,21:23:17
9130,30-09-2013,21:23:18
9131,30-09-2013,21:23:18
9132,30-09-2013,21:23:18
9133,30-09-2013,21:23:18
9134,30-09-2013,21:23:18
9135,30-09-2013,21:23:19
9136,30-09-2013,21:23:19
9137,30-09-2013,21:23:19
9138,30-09-2013,21:23:19
9139,30-09-2013,21:23:19
9140,30-09-2013,21:23:20
9141,30-09-2013,21:23:20
9142,30-09-2013,21:23:20
9143,30-09-2013,21:23:20
9144,30-09-2013,21:23:20
9145,30-09-2013,21:23:20
9146,30-09-2013,21:23:21
9147,30-09-2013,21:23:21
9148,30-09-2013,21:23:22
9149,30-09-2013,21:23:22
9150,30-09-2013,21:23:22
9151,30-09-2013,21:23:22
9152,30-09-2013,21:23:22
9153,30-09-2013,21:23:22
9154,30-09-2013,21:23:23
9155,30-09-2013,21:23:23
9156,30-09-2013,21:23:23
9157,30-09-2013,21:23:27
9158,30-09-2013,21:23:32
9159,30-09-2013,21:23:32
9160,30-09-2013,21:23:33
9161,30-09-2013,21:23:33
9162,30-09-2013,21:23:34
9163,30-09-2013,21:23:34
9164,30-09-2013,21:23:34
9165,30-09-2013,21:23:34
9166,30-09-2013,21:23:34
9167,30-09-2013,21:23:35
9168,30-09-2013,21:23:35
9169,30-09-2013,21:23:35
9170,30-09-2013,21:23:35
9171,30-09-2013,21:23:35
9172,30-09-2013,21:23:36
9173,30-09-2013,21:23:36
9174,30-09-2013,21:23:36
9175,30-09-2013,21:23:37
9176,30-09-2013,21:23:37
9177,30-09-2013,21:23:37
9178,30-09-2013,21:23:37
9179,30-09-2013,21:23:37
9180,30-09-2013,21:23:38
9181,30-09-2013,21:23:38
9182,30-09-2013,21:23:38
9183,30-09-2013,21:23:38
9184,30-09-2013,21:23:39
9185,30-09-2013,21:23:39
9186,30-09-2013,21:23:39
9187,30-09-2013,21:23:39
9188,30-09-2013,21:23:39
9189,30-09-2013,21:23:40
9190,30-09-2013,21:23:40
9191,30-09-2013,21:23:40
9192,30-09-2013,21:23:41
9193,30-09-2013,21:23:44
9194,30-09-2013,21:23:49
9195,30-09-2013,21:23:50
9196,30-09-2013,21:23:50
9197,30-09-2013,21:23:51
9198,30-09-2013,21:23:51
9199,30-09-2013,21:23:51
9200,30-09-2013,21:23:52
9201,30-09-2013,21:23:52
9202,30-09-2013,21:23:52
9203,30-09-2013,21:23:52
9204,30-09-2013,21:23:52
9205,30-09-2013,21:23:53
9206,30-09-2013,21:23:53
9207,30-09-2013,21:23:53
9208,30-09-2013,21:23:53
9209,30-09-2013,21:23:53
9210,30-09-2013,21:23:54
9211,30-09-2013,21:23:54
9212,30-09-2013,21:23:54
9213,30-09-2013,21:23:55
9214,30-09-2013,21:23:55
9215,30-09-2013,21:23:55
9216,30-09-2013,21:23:55
9217,30-09-2013,21:23:55
9218,30-09-2013,21:23:56
9219,30-09-2013,21:23:56
9220,30-09-2013,21:23:56
9221,30-09-2013,21:23:56
9222,30-09-2013,21:23:57
9223,30-09-2013,21:23:57
9224,30-09-2013,21:23:58
9225,30-09-2013,21:24:00
9226,30-09-2013,21:24:04
9227,30-09-2013,21:24:07
9228,30-09-2013,21:24:08
9229,30-09-2013,21:24:08
9230,30-09-2013,21:24:09
9231,30-09-2013,21:24:09
9232,30-09-2013,21:24:09
9233,30-09-2013,21:24:09
9234,30-09-2013,21:24:09
9235,30-09-2013,21:24:10
9236,30-09-2013,21:24:10
9237,30-09-2013,21:24:10
9238,30-09-2013,21:24:10
9239,30-09-2013,21:24:10
9240,30-09-2013,21:24:11
9241,30-09-2013,21:24:11
9242,30-09-2013,21:24:12
9243,30-09-2013,21:24:12
9244,30-09-2013,21:24:12
9245,30-09-2013,21:24:12
9246,30-09-2013,21:24:12
9247,30-09-2013,21:24:13
9248,30-09-2013,21:24:13
9249,30-09-2013,21:24:14
9250,30-09-2013,21:24:14
9251,30-09-2013,21:24:18
9252,30-09-2013,21:24:23
9253,30-09-2013,21:24:23
9254,30-09-2013,21:24:24
9255,30-09-2013,21:24:24
9256,30-09-2013,21:24:25
9257,30-09-2013,21:24:25
9258,30-09-2013,21:24:25
9259,30-09-2013,21:24:25
9260,30-09-2013,21:24:25
9261,30-09-2013,21:24:26
9262,30-09-2013,21:24:26
9263,30-09-2013,21:24:26
9264,30-09-2013,21:24:26
9265,30-09-2013,21:24:27
9266,30-09-2013,21:24:27
9267,30-09-2013,21:24:27
9268,30-09-2013,21:24:27
9269,30-09-2013,21:24:27
9270,30-09-2013,21:24:28
9271,30-09-2013,21:24:28
9272,30-09-2013,21:24:28
9273,30-09-2013,21:24:28
9274,30-09-2013,21:24:29
9275,30-09-2013,21:24:29
9276,30-09-2013,21:24:29
9277,30-09-2013,21:24:29
9278,30-09-2013,21:24:30
9279,30-09-2013,21:24:33
9280,30-09-2013,21:24:39
9281,30-09-2013,21:24:40
9282,30-09-2013,21:24:40
9283,30-09-2013,21:24:41
9284,30-09-2013,21:24:41
9285,30-09-2013,21:24:41
9286,30-09-2013,21:24:41
9287,30-09-2013,21:24:41
9288,30-09-2013,21:24:41
9289,30-09-2013,21:24:42
9290,30-09-2013,21:24:42
9291,30-09-2013,21:24:42
9292,30-09-2013,21:24:43
9293,30-09-2013,21:24:43
9294,30-09-2013,21:24:43
9295,30-09-2013,21:24:44
9296,30-09-2013,21:24:44
9297,30-09-2013,21:24:44
9298,30-09-2013,21:24:45
9299,30-09-2013,21:24:45
9300,30-09-2013,21:24:45
9301,30-09-2013,21:24:45
9302,30-09-2013,21:24:45
9303,30-09-2013,21:24:45
9304,30-09-2013,21:24:49
9305,30-09-2013,21:24:55
9306,30-09-2013,21:24:56
9307,30-09-2013,21:24:57
9308,30-09-2013,21:24:57
9309,30-09-2013,21:24:58
9310,30-09-2013,21:24:58
9311,30-09-2013,21:24:58
9312,30-09-2013,21:24:58
9313,30-09-2013,21:24:58
9314,30-09-2013,21:24:58
9315,30-09-2013,21:24:58
9316,30-09-2013,21:24:59
9317,30-09-2013,21:24:59
9318,30-09-2013,21:24:59
9319,30-09-2013,21:25:00
9320,30-09-2013,21:25:00
9321,30-09-2013,21:25:00
9322,30-09-2013,21:25:00
9323,30-09-2013,21:25:00
9324,30-09-2013,21:25:01
9325,30-09-2013,21:25:04
9326,30-09-2013,21:25:09
9327,30-09-2013,21:25:10
9328,30-09-2013,21:25:11
9329,30-09-2013,21:25:11
9330,30-09-2013,21:25:12
9331,30-09-2013,21:25:12
9332,30-09-2013,21:25:12
9333,30-09-2013,21:25:12
9334,30-09-2013,21:25:12
9335,30-09-2013,21:25:12
9336,30-09-2013,21:25:13
9337,30-09-2013,21:25:13
9338,30-09-2013,21:25:13
9339,30-09-2013,21:25:13
9340,30-09-2013,21:25:14
9341,30-09-2013,21:25:14
9342,30-09-2013,21:25:14
9343,30-09-2013,21:25:14
9344,30-09-2013,21:25:15
9345,30-09-2013,21:25:15
9346,30-09-2013,21:25:15
9347,30-09-2013,21:25:15
9348,30-09-2013,21:25:15
9349,30-09-2013,21:25:16
9350,30-09-2013,21:25:16
9351,30-09-2013,21:25:16
9352,30-09-2013,21:25:17
9353,30-09-2013,21:25:20
9354,30-09-2013,21:25:25
9355,30-09-2013,21:25:26
9356,30-09-2013,21:25:27
9357,30-09-2013,21:25:27
9358,30-09-2013,21:25:27
9359,30-09-2013,21:25:27
9360,30-09-2013,21:25:27
9361,30-09-2013,21:25:28
9362,30-09-2013,21:25:28
9363,30-09-2013,21:25:28
9364,30-09-2013,21:25:28
9365,30-09-2013,21:25:29
9366,30-09-2013,21:25:29
9367,30-09-2013,21:25:29
9368,30-09-2013,21:25:29
9369,30-09-2013,21:25:30
9370,30-09-2013,21:25:30
9371,30-09-2013,21:25:30
9372,30-09-2013,21:25:30
9373,30-09-2013,21:25:30
9374,30-09-2013,21:25:30
9375,30-09-2013,21:25:31
